Disable,Group,SubTestName,SubSubTestName,Function,Input,Output,Timeout,Policy,LowerLimit,UpperLimit,Units,Condition,StopOnFail,Notes
,FCT,BMT_DIAGS,@Check_buds_config,common.run_bmt_cmd,"{'cmd_key':'CHECK_BUDS_CONFIG', 'cmd_args':[[[scanned_sn]]], 'expect_keyword':'ProductInfo.ComponentID.Status', 'parse_pattern':'(ComponentID=\w+ MacAddress=0x\w{6})\w+', 'Timeout':5000}",,20000,,ComponentID=COMPONENT_LEFTBUD MacAddress=0xE458BC,ComponentID=COMPONENT_LEFTBUD MacAddress=0xE458BC,,,,
,FCT,BMT_DIAGS,@Enable_Single_BUDS_MODE,common.run_bmt_cmd,"{'cmd_key':'SINGLE_BUDS_MODE', 'cmd_args':[[[scanned_sn]]], 'parse_pattern':'(Debug.SingleBudActivation.Status enabled=\d)', 'Timeout':5000}",,20000,,Debug.SingleBudActivation.Status enabled=1,Debug.SingleBudActivation.Status enabled=1,,,,

,FCT,CASE_DETECT_L,Power_off,common.rpc_call,"{'func':'mixdevice.reset'}",,20000,,,,,,,
,FCT,CASE_DETECT_L,Delay_After_Power_off,common.delay,1000,,20000,,,,,,,
,FCT,CASE_DETECT_L,@Power_Cycle_Befor_CASE_DETECT_Test,common.dut_power_on,10000,,20000,,--PASS--,--PASS--,,,,
,FCT,CASE_DETECT_L,@Dongle_Connect_to_DUT,common.run_cmd_admin,"{'cmd_key':'Connect_DUT_BT', 'parse_pattern':'(Connected):', 'Timeout':15000}",,60000,,Connected,Connected,,,,
,FCT,CASE_DETECT_L,@MFG_MV_GET_Init,common.run_cmd_admin,"{'cmd_key':'MFG_MV_GET', 'parse_pattern':'Variable is: (\d+)', 'Timeout':15000}",,60000,,0,0,,,,
,FCT,CASE_DETECT_L,@MFG_MV_SET_99,common.run_cmd_admin,"{'cmd_key':'MFG_MV_SET_99', 'parse_pattern':'Variable to (\d+)', 'Timeout':15000}",,60000,,99,99,,,,
,FCT,CASE_DETECT_L,@MFG_MV_GET_99,common.run_cmd_admin,"{'cmd_key':'MFG_MV_GET', 'parse_pattern':'Variable is: (\d+)', 'Timeout':15000}",,60000,,99,99,,,,

